Machine Name,P29201A
80.119,-3.737
80.168,-3.349
80.217,-3.155
80.266,-3.349
80.315,-3.349
80.365,-3.252
80.414,-3.204
80.463,-3.107
80.512,-2.574
80.562,-2.865
80.611,-2.961
80.66,-3.058
80.709,-2.816
80.758,-3.01
80.808,-2.671
80.857,-2.816
80.906,-2.525
80.955,-2.38
81.005,-1.896
81.054,-1.653
81.103,-1.605
81.152,-1.75
81.201,-1.702
81.251,-1.46
81.3,-1.653
81.349,-2.283
81.398,-2.332
81.447,-2.38
81.497,-2.38
81.546,-2.089
81.595,-1.75
81.644,-1.653
81.694,-1.46
81.743,-1.12
81.792,-1.266
81.841,-1.12
81.89,-1.169
81.94,-0.878
81.989,-0.684
82.038,-0.588
82.087,-0.345
82.137,-0.006
82.186,0.43
82.235,0.285
82.284,0.575
82.333,0.139
82.383,0.236
82.432,0.139
82.481,0.43
82.53,0.527
82.579,1.06
82.629,1.011
82.678,1.835
82.727,2.222
82.776,2.465
82.826,2.416
82.875,3.191
82.924,3.046
82.973,2.174
83.022,1.738
83.072,1.641
83.121,1.593
83.17,1.738
83.219,1.641
83.269,1.641
83.318,1.399
83.367,1.253
83.416,1.108
83.465,0.963
83.515,0.478
83.564,0.333
83.613,0.381
83.662,0.091
83.711,0.042
83.761,-0.103
83.81,0.139
83.859,-0.103
83.908,0.139
83.958,0.236
84.007,0.188
84.056,0.43
84.105,0.333
84.154,0.575
84.204,0.333
84.253,-1.411
84.302,-2.525
84.351,-0.2
84.401,1.35
84.45,1.108
84.499,0.478
84.548,0.333
84.597,0.236
84.647,-0.588
84.696,-1.508
84.745,-0.442
84.794,0.866
84.843,1.496
84.893,1.69
84.942,1.98
84.991,1.786
85.04,1.786
85.09,1.932
85.139,2.513
85.188,2.852
85.237,3.434
85.286,3.821
85.336,3.87
85.385,4.015
85.434,4.257
85.483,4.451
85.533,4.451
85.582,4.499
85.631,4.403
85.68,4.887
85.729,4.693
85.779,5.081
85.828,5.275
85.877,5.129
85.926,4.887
85.976,4.79
86.025,4.499
86.074,4.403
86.123,4.16
86.172,4.015
86.222,4.16
86.271,4.645
86.32,4.79
86.369,5.129
86.418,4.984
86.468,5.226
86.517,5.226
86.566,4.935
86.615,4.499
86.665,4.354
86.714,4.063
86.763,3.482
86.812,3.53
86.861,3.482
86.911,3.482
86.96,3.24
87.009,3.24
87.058,3.191
87.108,3.046
87.157,2.901
87.206,3.046
87.255,3.046
87.304,3.143
87.354,3.24
87.403,3.482
87.452,3.821
87.501,3.87
87.55,4.015
87.6,4.16
87.649,4.306
87.698,4.403
87.747,4.451
87.797,4.403
87.846,4.645
87.895,4.79
87.944,4.839
87.993,4.451
88.043,4.451
88.092,4.257
88.141,4.257
88.19,3.918
88.24,3.724
88.289,3.337
88.338,3.53
88.387,3.143
88.436,3.094
88.486,2.755
88.535,2.755
88.584,2.562
88.633,2.562
88.682,2.125
88.732,1.544
88.781,1.35
88.83,1.544
88.879,1.447
88.928,1.205
88.978,1.302
89.027,1.496
89.076,1.544
89.125,1.35
89.174,0.866
89.224,0.381
89.273,-0.103
89.322,-0.781
89.371,-1.217
89.42,-1.217
89.47,-1.314
89.519,-1.314
89.568,-1.653
89.617,-1.896
89.667,-1.992
89.716,-2.089
89.765,-2.332
89.814,-2.332
89.863,-2.622
89.913,-2.574
89.962,-2.332
90.011,-1.944
90.06,-2.332
90.109,-2.574
90.159,-3.058
90.208,-3.785
90.257,-4.076
90.306,-3.93
90.355,-4.366
90.405,-4.899
90.454,-6.11
90.503,-6.546
90.552,-6.546
90.601,-5.771
90.651,-5.82
90.7,-6.062
90.749,-5.674
90.798,-5.093
90.848,-4.802
90.897,-4.512
90.946,-4.512
90.995,-4.124
91.044,-4.463
91.094,-4.851
91.143,-5.045
91.192,-4.802
91.241,-5.238
91.29,-5.19
91.34,-5.045
91.389,-4.948
91.438,-4.609
91.487,-4.56
91.536,-4.318
91.586,-4.269
91.635,-4.076
91.684,-4.076
91.733,-4.173
91.782,-4.124
91.832,-3.979
91.881,-3.688
91.93,-3.688
91.979,-3.591
92.028,-3.688
92.078,-3.688
92.127,-3.882
92.176,-3.688
92.225,-4.076
92.275,-4.027
92.324,-3.785
92.373,-3.397
92.422,-3.591
92.471,-3.591
92.521,-3.446
92.57,-3.543
92.619,-3.882
92.668,-3.591
92.717,-3.64
92.767,-3.155
92.816,-3.252
92.865,-2.961
92.914,-2.816
92.963,-2.428
93.013,-2.816
93.062,-2.428
93.111,-2.719
93.16,-2.622
93.209,-2.816
93.259,-2.816
93.308,-2.719
93.357,-2.671
93.406,-2.525
93.455,-2.332
93.505,-2.089
93.554,-1.944
93.603,-1.653
93.652,-1.896
93.702,-1.896
93.751,-1.847
93.8,-1.799
93.849,-1.411
93.898,-1.944
93.948,-2.38
93.997,-2.574
94.046,-2.283
94.095,-2.283
94.144,-2.138
94.194,-1.847
94.243,-1.992
94.292,-2.138
94.341,-1.653
94.39,-1.023
94.44,-0.636
94.489,-0.927
94.538,-0.83
94.587,-0.83
94.636,-0.442
94.686,-0.394
94.735,0.091
94.784,-0.151
94.833,-0.151
94.883,-0.055
94.932,0.381
94.981,0.333
95.03,0.575
95.079,0.721
95.129,0.914
95.178,0.721
95.227,1.06
95.276,1.399
95.325,2.125
95.375,2.077
95.424,2.513
95.473,3.482
95.522,3.482
95.571,2.998
95.621,2.804
95.67,2.368
95.719,2.077
95.768,1.593
95.817,1.641
95.867,1.544
95.916,1.35
95.965,1.205
96.014,1.253
96.063,1.593
96.113,1.593
96.162,1.593
96.211,1.108
96.26,0.43
96.31,0.042
96.359,-0.345
96.408,-0.248
96.457,-0.2
96.506,0.43
96.556,0.43
96.605,0.817
96.654,0.672
96.703,0.914
96.752,0.672
96.802,0.575
96.851,-1.702
96.9,-3.107
96.949,-1.169
96.998,0.866
97.048,0.769
97.097,0.478
97.146,0.381
97.195,0.333
97.244,-0.927
97.294,-1.46
97.343,-0.878
97.392,0.236
97.441,0.527
97.491,0.963
97.54,1.253
97.589,1.69
97.638,1.69
97.687,2.222
97.737,2.416
97.786,2.707
97.835,2.852
97.884,3.094
97.933,2.998
97.983,3.288
98.032,3.676
98.081,3.773
98.13,3.966
98.179,4.306
98.229,4.742
98.278,4.742
98.327,4.306
98.376,4.451
98.425,4.354
98.475,4.693
98.524,4.354
98.573,4.548
98.622,4.403
98.671,4.403
98.721,4.499
98.77,4.548
98.819,4.499
98.868,4.887
98.918,4.935
98.967,4.693
99.016,4.742
99.065,5.178
99.114,5.178
99.164,5.371
99.213,5.032
99.262,5.081
99.311,4.354
99.36,4.112
99.41,3.724
99.459,3.724
99.508,3.337
99.557,3.143
99.606,3.288
99.656,3.482
99.705,3.579
99.754,3.773
99.803,3.579
99.852,3.627
99.902,3.482
99.951,3.434
100,3.385
100.049,3.773
100.098,3.821
100.148,4.16
100.197,4.257
100.246,4.451
100.295,4.693
100.345,4.645
100.394,4.499
100.443,4.548
100.492,4.596
100.541,4.596
100.591,4.451
100.64,4.16
100.689,3.918
100.738,3.918

Machine Name,P29201A
Point Name,29VT-2005Y
Wf Amp,0.388
Number of Revs,N/A
X-Axis Unit,ms
Y-Axis Unit,µm 
Sample Speed, N/A rpm
Sample Status,Valid
Timestamp,4/27/2023 1:29:05 PM
Variable,Disp Wf(500Hz)
X-Axis Value,Y-Axis Value
0,-0.061
0.781,0.084
1.563,-0.11
2.344,-0.013
3.125,0.084
3.906,-0.013
4.688,0.036
5.469,0.036
6.25,0.084
7.031,0.036
7.813,0.036
8.594,0.036
9.375,0.084
10.156,-0.013
10.938,0.036
11.719,0.133
12.5,-0.061
13.281,0.084
14.063,-0.013
14.844,-0.013
15.625,0.133
16.406,-0.013
17.188,0.036
17.969,0.084
18.75,-0.061
19.531,0.084
20.313,0.036
21.094,-0.013
21.875,-0.013
22.656,0.036
23.438,-0.013
24.219,-0.013
25,0.084
25.781,0.036
26.563,0.036
27.344,0.036
28.125,0.084
28.906,-0.013
29.688,0.036
30.469,0.036
31.25,0.036
32.031,0.084
32.813,-0.013
33.594,-0.013
34.375,0.084
35.156,0.084
35.938,-0.013
36.719,-0.013
37.5,0.036
38.281,-0.013
39.063,0.084
39.844,0.036
40.625,-0.013
41.406,-0.013
42.188,-0.061
42.969,-0.013
43.75,0.036
44.531,0.036
45.313,0.084
46.094,-0.013
46.875,-0.11
47.656,0.036
48.438,0.036
49.219,-0.061
50,0.036
50.781,-0.013
51.563,0.036
52.344,-0.013
53.125,-0.013
53.906,-0.061
54.688,-0.061
55.469,0.084
56.25,-0.013
57.031,-0.061
57.813,-0.061
58.594,0.036
59.375,-0.061
60.156,-0.061
60.938,0.084
61.719,-0.11
62.5,-0.061
63.281,0.036
64.063,-0.11
64.844,-0.013
65.625,-0.061
66.406,-0.013
67.188,0.036
67.969,-0.061
68.75,0.036
69.531,-0.013
70.313,-0.013
71.094,-0.013
71.875,0.036
72.656,-0.013
73.438,-0.11
74.219,0.133
75,0.036
75.781,-0.061
76.563,0.084
77.344,-0.013
78.125,-0.013
78.906,0.036
79.688,-0.061
80.469,-0.013
81.25,-0.013
82.031,0.036
82.813,-0.061
83.594,0.036
84.375,0.036
85.156,-0.013
85.938,0.084
86.719,-0.061
87.5,0.036
88.281,0.036
89.063,0.036
89.844,-0.013
90.625,-0.061
91.406,0.133
92.188,-0.013
92.969,-0.013
93.75,0.084
94.531,-0.061
95.313,0.036
96.094,0.036
96.875,-0.11
97.656,-0.061
98.438,-0.013
99.219,0.036
100,-0.061
100.781,-0.061
101.563,-0.013
102.344,-0.013
103.125,-0.013
103.906,-0.013
104.688,-0.158
105.469,0.036
106.25,0.084
107.031,-0.158
107.813,-0.013
108.594,-0.013
109.375,-0.11
110.156,-0.061
110.938,-0.061
111.719,0.036
112.5,-0.013
113.281,-0.061
114.063,-0.061
114.844,-0.11
115.625,-0.013
116.406,-0.061
117.188,-0.11
117.969,-0.013
118.75,-0.11
119.531,-0.013
120.313,-0.061
121.094,-0.207
121.875,-0.061
122.656,-0.061
123.438,-0.061
124.219,-0.061
125,-0.061
125.781,-0.061
126.563,-0.013
127.344,-0.013
128.125,-0.061
128.906,-0.061
129.688,-0.061
130.469,-0.013
131.25,-0.013
132.031,-0.11
132.813,-0.013
133.594,-0.013
134.375,-0.061
135.156,-0.013
135.938,-0.013
136.719,-0.013
137.5,-0.11
138.281,-0.061
139.063,0.036
139.844,-0.061
140.625,0.036
141.406,0.036
142.188,-0.061
142.969,0.036
143.75,0.036
144.531,0.036
145.313,-0.013
146.094,0.084
146.875,0.036
147.656,-0.061
148.438,0.036
149.219,0.036
150,0.084
150.781,0.036
151.563,-0.013
152.344,-0.013
153.125,0.036
153.906,0.084
154.688,-0.013
155.469,-0.013
156.25,0.036
157.031,0.036
157.813,-0.013
158.594,-0.013
159.375,0.084
160.156,-0.061
160.938,0.036
161.719,0.084
162.5,-0.11
163.281,0.036
164.063,0.084
164.844,-0.061
165.625,0.036
166.406,0.084
167.188,-0.013
167.969,0.084
168.75,0.084
169.531,0.036
170.313,0.084
171.094,0.036
171.875,0.036
172.656,0.133
173.438,0.084
174.219,0.036
175,0.036
175.781,-0.013
176.563,0.133
177.344,0.084
178.125,0.036
178.906,0.036
179.688,0.036
180.469,0.084
181.25,0.084
182.031,0.036
182.813,0.036
183.594,0.036
184.375,0.084
185.156,0.036
185.938,0.084
186.719,0.084
187.5,0.036
188.281,0.036
189.063,0.084
189.844,0.133
190.625,0.084
191.406,0.036
192.188,0.181
192.969,0.036
193.75,-0.013
194.531,0.133
195.313,-0.11
196.094,0.084
196.875,0.181
197.656,-0.061
198.438,0.133
199.219,0.036
200,-0.013
200.781,0.084
201.563,-0.061
202.344,-0.061
203.125,0.084
203.906,-0.061
204.688,-0.061
205.469,0.084
206.25,-0.013
207.031,-0.013
207.813,0.036
208.594,-0.061
209.375,-0.061
210.156,0.084
210.938,-0.061
211.719,-0.11
212.5,-0.013
213.281,-0.013
214.063,-0.013
214.844,-0.11
215.625,-0.061
216.406,-0.013
217.188,-0.061
217.969,0.036
218.75,-0.061
219.531,-0.158
220.313,-0.013
221.094,-0.013
221.875,-0.061
222.656,-0.11
223.438,-0.013
224.219,-0.013
225,-0.061
225.781,-0.061
226.563,-0.013
227.344,-0.061
228.125,-0.061
228.906,-0.013
229.688,-0.013
230.469,-0.013
231.25,-0.11
232.031,-0.013
232.813,-0.013
233.594,-0.11
234.375,-0.013
235.156,0.036
235.938,0.036
236.719,-0.158
237.5,-0.061
238.281,0.084
239.063,-0.061
239.844,0.036
240.625,0.036
241.406,-0.061
242.188,-0.061
242.969,-0.061
243.75,0.036
244.531,-0.061
245.313,-0.061
246.094,-0.013
246.875,0.036
247.656,0.036
248.438,-0.061
249.219,0.084
250,-0.061
250.781,-0.013
251.563,-0.013
252.344,-0.158
253.125,-0.013
253.906,0.084
254.688,-0.013
255.469,-0.061
256.25,-0.013
257.031,-0.013
257.813,-0.013
258.594,-0.013
259.375,-0.013
260.156,-0.061
260.938,-0.013
261.719,-0.013
262.5,-0.158
263.281,-0.013
264.063,0.133
264.844,-0.061
265.625,-0.013
266.406,-0.013
267.188,-0.11
267.969,-0.013
268.75,0.084
269.531,-0.013
270.313,-0.013
271.094,0.084
271.875,-0.061
272.656,-0.061
273.438,0.036
274.219,0.036
275,-0.061
275.781,-0.013
276.563,0.133
277.344,-0.061
278.125,0.036
278.906,0.084
279.688,-0.158
280.469,0.036
281.25,0.036
282.031,-0.013
282.813,0.084
283.594,-0.11
284.375,0.084
285.156,0.036
285.938,-0.11
286.719,-0.013
287.5,-0.013
288.281,-0.013
289.063,-0.013
289.844,0.036
290.625,0.036
291.406,-0.158
292.188,-0.013
292.969,-0.013
293.75,-0.061
294.531,0.133
295.313,-0.061
296.094,-0.11
296.875,0.036
297.656,-0.061
298.438,-0.11
299.219,0.036
300,-0.013
300.781,-0.158
301.563,-0.013
302.344,-0.061
303.125,-0.061
303.906,-0.013
304.688,-0.158
305.469,-0.013
306.25,-0.013
307.031,-0.11
307.813,-0.013
308.594,-0.013
309.375,-0.11
310.156,-0.013
310.938,-0.061
311.719,-0.207
312.5,0.084
313.281,-0.061
314.063,-0.061
314.844,0.036
315.625,-0.158
316.406,0.036
317.188,-0.013
317.969,-0.013
318.75,-0.061
319.531,-0.11
320.313,0.036
321.094,-0.013
321.875,-0.013
322.656,-0.061
323.438,-0.013
324.219,-0.013
325,-0.013
325.781,0.036
326.563,-0.061
327.344,0.084
328.125,0.036
328.906,-0.013
329.688,0.084
330.469,-0.013
331.25,0.084
332.031,0.084
332.813,-0.013
333.594,0.084
334.375,-0.013
335.156,0.084
335.938,0.036
336.719,-0.013
337.5,0.084
338.281,-0.061
339.063,0.036
339.844,0.181
340.625,-0.061
341.406,-0.013
342.188,0.084
342.969,-0.013
343.75,0.036
344.531,0.036
345.313,0.036
346.094,0.036
346.875,-0.013
347.656,0.036
348.438,-0.013
349.219,0.084
350,0.084
350.781,-0.013
351.563,0.084
352.344,0.084
353.125,0.036
353.906,0.036
354.688,-0.013
355.469,0.084
356.25,0.084
357.031,-0.061
357.813,0.133
358.594,0.036
359.375,-0.013
360.156,0.133
360.938,0.036
361.719,-0.013
362.5,0.084
363.281,0.084
364.063,-0.013
364.844,0.133
365.625,0.036
366.406,-0.013
367.188,0.181
367.969,0.036
368.75,0.036
369.531,0.084
370.313,0.084
371.094,-0.013
371.875,0.084
372.656,0.084
373.438,0.036
374.219,0.133
375,-0.013
375.781,0.036
376.563,0.084
377.344,0.036
378.125,0.084
378.906,-0.013
379.688,-0.013
380.469,0.084
381.25,-0.061
382.031,0.084
382.813,0.036
383.594,-0.013
384.375,0.133
385.156,0.036
385.938,-0.013
386.719,-0.013
387.5,0.036
388.281,0.036
389.063,-0.061
389.844,-0.013
390.625,-0.013
391.406,-0.061
392.188,0.036
392.969,0.036
393.75,-0.013
394.531,-0.013
395.313,-0.11
396.094,-0.013
396.875,-0.013
397.656,-0.11
398.438,-0.061
399.219,0.036
400,-0.11
400.781,-0.061
401.563,0.036
402.344,-0.158
403.125,-0.061
403.906,-0.061
404.688,-0.158
405.469,-0.013
406.25,0.036
407.031,-0.061
407.813,-0.013
408.594,-0.061
409.375,-0.061
410.156,-0.061
410.938,-0.11
411.719,-0.013
412.5,-0.061
413.281,-0.061
414.063,-0.013
414.844,-0.013
415.625,-0.061
416.406,-0.061
417.188,-0.013
417.969,-0.061
418.75,-0.013
419.531,-0.11
420.313,-0.013
421.094,0.133
421.875,-0.11
422.656,-0.061
423.438,-0.013
424.219,-0.061
425,-0.158
425.781,-0.061
426.563,0.084
427.344,-0.11
428.125,-0.158
428.906,-0.061
429.688,0.036
430.469,-0.061
431.25,-0.158
432.031,0.036
432.813,-0.013
433.594,-0.061
434.375,-0.013
435.156,-0.013
435.938,-0.013
436.719,-0.061
437.5,-0.013
438.281,-0.013
439.063,-0.11
439.844,0.036
440.625,-0.013
441.406,-0.11
442.188,-0.013
442.969,-0.11
443.75,-0.061
444.531,-0.013
445.313,0.036
446.094,-0.013
446.875,-0.061
447.656,-0.013
448.438,-0.061
449.219,-0.013
450,-0.013
450.781,0.036
451.563,-0.013
452.344,-0.061
453.125,0.036
453.906,-0.061
454.688,-0.013
455.469,-0.013
456.25,-0.013
457.031,0.036
457.813,-0.013
458.594,0.036
459.375,-0.061
460.156,-0.013
460.938,0.036
461.719,-0.013
462.5,0.036
463.281,-0.11
464.063,0.036
464.844,0.036
465.625,-0.013
466.406,0.036
467.188,-0.061
467.969,0.133
468.75,-0.061
469.531,-0.013
470.313,0.133
471.094,-0.061
471.875,0.036
472.656,-0.013
473.438,-0.061
474.219,0.133
475,0.036
475.781,-0.013
476.563,0.084
477.344,-0.013
478.125,-0.013
478.906,0.036
479.688,0.084
480.469,0.036
481.25,-0.013
482.031,-0.013
482.813,0.036
483.594,0.084
484.375,-0.061
485.156,0.036
485.938,-0.013
486.719,-0.013
487.5,0.084
488.281,-0.061
489.063,0.036
489.844,0.084
490.625,-0.061
491.406,-0.013
492.188,0.036
492.969,0.036
493.75,-0.061
494.531,0.084
495.313,-0.013
496.094,-0.013
496.875,0.084
497.656,-0.061
498.438,0.036
499.219,-0.061
500,0.036
500.781,-0.013
501.563,-0.061
502.344,0.084
503.125,-0.013
503.906,0.036
504.688,-0.061
505.469,-0.061
506.25,0.084
507.031,0.084
507.813,0.036
508.594,0.036
509.375,0.036
510.156,0.036
510.938,-0.11
511.719,0.036
512.5,-0.013
513.281,-0.013
514.063,0.133
514.844,-0.013
515.625,-0.013
516.406,0.084
517.188,0.133
517.969,-0.013
518.75,0.036
519.531,0.084
520.313,-0.061
521.094,0.036
521.875,-0.061
522.656,-0.013
523.438,0.084
524.219,-0.061
525,0.036
525.781,-0.013
526.563,-0.013
527.344,0.036
528.125,0.036
528.906,-0.013
529.688,-0.11
530.469,0.084
531.25,0.036
532.031,-0.061
532.813,-0.061
533.594,-0.013
534.375,0.036
535.156,0.036
535.938,-0.013
536.719,-0.061
537.5,-0.013
538.281,-0.013
539.063,0.036
539.844,0.036
540.625,-0.013
541.406,-0.013
542.188,-0.013
542.969,0.036
543.75,-0.061
544.531,-0.061
545.313,0.084
546.094,-0.061
546.875,-0.013
547.656,0.084
548.438,-0.013
549.219,0.036
550,-0.013
550.781,-0.061
551.563,0.036
552.344,-0.11
553.125,0.036
553.906,0.181
554.688,0.036
555.469,-0.013
556.25,0.036
557.031,0.036
557.813,-0.013
558.594,-0.013
559.375,-0.013
560.156,-0.013
560.938,0.036
561.719,0.084
562.5,0.036
563.281,0.036
564.063,0.036
564.844,-0.013
565.625,0.036
566.406,-0.013
567.188,0.084
567.969,0.084
568.75,-0.061
569.531,0.084
570.313,0.133
571.094,0.036
571.875,0.036
572.656,-0.013
573.438,-0.061
574.219,0.036
575,0.036
575.781,0.084
576.563,0.084
577.344,-0.013
578.125,-0.013
578.906,0.084
579.688,-0.013
580.469,-0.11
581.25,0.036
582.031,0.084
582.813,-0.061
583.594,-0.061
584.375,0.036
585.156,-0.013
585.938,-0.061
586.719,-0.061
587.5,0.036
588.281,0.036
589.063,-0.061
589.844,0.036
590.625,-0.013
591.406,-0.013
592.188,-0.013
592.969,-0.061
593.75,-0.013
594.531,-0.11
595.313,-0.061
596.094,0.036
596.875,-0.061
597.656,-0.11
598.438,0.036
599.219,-0.013
600,-0.061
600.781,-0.013
601.563,-0.061
602.344,-0.013
603.125,-0.013
603.906,0.036
604.688,0.036
605.469,-0.013
606.25,0.036
607.031,-0.061
607.813,-0.013
608.594,0.084
609.375,-0.061
610.156,-0.013
610.938,0.036
611.719,0.036
612.5,0.084
613.281,-0.013
614.063,0.036
614.844,0.036
615.625,-0.013
616.406,-0.013
617.188,-0.013
617.969,0.084
618.75,-0.013
619.531,0.036
620.313,0.036
621.094,-0.013
621.875,0.036
622.656,0.036
623.438,0.036
624.219,0.036
625,0.084
625.781,-0.013
626.563,-0.013
627.344,0.084
628.125,-0.061
628.906,-0.013
629.688,0.036
630.469,-0.013
631.25,-0.013
632.031,0.036
632.813,0.036
633.594,-0.061
634.375,-0.013
635.156,-0.013
635.938,-0.061
636.719,-0.013
637.5,-0.061
638.281,-0.11
639.063,-0.061
639.844,0.036
640.625,-0.11
641.406,-0.013
642.188,-0.013
642.969,-0.11
643.75,-0.11
644.531,0.036
645.313,0.036
646.094,-0.11
646.875,-0.013
647.656,0.036
648.438,-0.061
649.219,-0.11
650,-0.013
650.781,-0.013
651.563,-0.013
652.344,-0.013
653.125,0.036
653.906,0.036
654.688,-0.11
655.469,-0.013
656.25,0.036
657.031,-0.013
657.813,0.084
658.594,-0.013
659.375,0.036
660.156,0.084
660.938,-0.061
661.719,0.036
662.5,0.036
663.281,0.036
664.063,0.036
664.844,-0.013
665.625,0.084
666.406,-0.013
667.188,0.036
667.969,0.133
668.75,-0.061
669.531,-0.013
670.313,0.084
671.094,0.036
671.875,0.084
672.656,-0.013
673.438,0.036
674.219,-0.013
675,-0.013
675.781,0.084
676.563,0.036
677.344,-0.013
678.125,0.036
678.906,0.036
679.688,-0.013
680.469,-0.061
681.25,0.036
682.031,0.036
682.813,-0.061
683.594,0.036
684.375,-0.061
685.156,0.036
685.938,0.036
686.719,-0.11
687.5,-0.013
688.281,-0.013
689.063,-0.013
689.844,0.036
690.625,-0.061
691.406,-0.061
692.188,-0.013
692.969,-0.013
693.75,-0.013
694.531,-0.013
695.313,0.036
696.094,-0.061
696.875,-0.013
697.656,0.084
698.438,-0.11
699.219,-0.013
700,0.181
700.781,-0.11
701.563,-0.11
702.344,0.133
703.125,-0.013
703.906,-0.013
704.688,0.084
705.469,-0.013
706.25,-0.061
707.031,0.084
707.813,0.036
708.594,-0.013
709.375,0.084
710.156,-0.013
710.938,0.036
711.719,0.084
712.5,-0.013
713.281,-0.013
714.063,0.084
714.844,0.036
715.625,-0.061
716.406,-0.013
717.188,0.084
717.969,0.036
718.75,-0.013
719.531,-0.013
720.313,0.036
721.094,0.036
721.875,0.036
722.656,0.036
723.438,0.036
724.219,0.084
725,-0.11
725.781,-0.013
726.563,0.084
727.344,-0.061
728.125,0.036
728.906,0.036
729.688,-0.013
730.469,-0.013
731.25,0.036
732.031,-0.061
732.813,0.036
733.594,-0.013
734.375,-0.11
735.156,-0.013
735.938,-0.061
736.719,-0.013
737.5,0.084
738.281,0.036
739.063,0.036
739.844,-0.061
740.625,-0.061
741.406,0.036
742.188,-0.013
742.969,0.036
743.75,-0.11
744.531,0.084
745.313,0.084
746.094,-0.207
746.875,0.036
747.656,0.036
748.438,-0.061
749.219,0.036
750,-0.013
750.781,0.036
751.563,-0.013
752.344,-0.013
753.125,0.036
753.906,0.036
754.688,0.036
755.469,-0.013
756.25,0.133
757.031,-0.013
757.813,-0.013
758.594,0.133
759.375,0.036
760.156,0.036
760.938,0.036
761.719,0.036
762.5,0.133
763.281,-0.013
764.063,-0.013
764.844,0.133
765.625,0.036
766.406,-0.013
767.188,0.036
767.969,0.036
768.75,-0.013
769.531,0.036
770.313,0.133
771.094,0.036
771.875,0.084
772.656,0.036
773.438,-0.061
774.219,0.084
775,0.084
775.781,0.036
776.563,-0.061
777.344,-0.061
778.125,0.084
778.906,0.036
779.688,0.036
780.469,-0.013
781.25,0.036
782.031,-0.013
782.813,-0.013
783.594,-0.013
784.375,-0.061
785.156,0.036
785.938,-0.013
786.719,-0.013
787.5,-0.013
788.281,-0.061
789.063,0.036
789.844,-0.061
790.625,-0.158
791.406,0.036
792.188,-0.013
792.969,-0.061
793.75,-0.013
794.531,-0.013
795.313,-0.11
796.094,-0.061
796.875,0.084
797.656,-0.11
798.438,-0.158
799.219,0.036
800,-0.061
800.781,0.036
801.563,0.036
802.344,-0.158
803.125,-0.013
803.906,-0.013
804.688,-0.061
805.469,-0.061
806.25,-0.013
807.031,-0.013
807.813,-0.061
808.594,0.036
809.375,-0.013
810.156,-0.061
810.938,-0.061
811.719,-0.013
812.5,0.036
813.281,-0.013
814.063,-0.013
814.844,-0.013
815.625,-0.013
816.406,0.036
817.188,-0.013
817.969,-0.11
818.75,-0.013
819.531,0.084
820.313,-0.11
821.094,-0.061
821.875,0.036
822.656,-0.061
823.438,0.036
824.219,-0.013
825,-0.11
825.781,0.036
826.563,0.084
827.344,-0.061
828.125,-0.061
828.906,-0.013
829.688,0.084
830.469,0.036
831.25,-0.061
832.031,-0.013
832.813,-0.11
833.594,0.036
834.375,-0.013
835.156,-0.061
835.938,0.084
836.719,-0.061
837.5,-0.013
838.281,0.036
839.063,-0.013
839.844,-0.013
840.625,-0.013
841.406,-0.013
842.188,0.036
842.969,0.036
843.75,-0.061
844.531,-0.061
845.313,0.036
846.094,0.036
846.875,-0.013
847.656,0.036
848.438,-0.013
849.219,0.036
850,0.036
850.781,-0.013
851.563,-0.013
852.344,-0.013
853.125,0.084
853.906,0.084
854.688,-0.013
855.469,0.084
856.25,0.084
857.031,-0.013
857.813,0.084
858.594,0.084
859.375,-0.061
860.156,0.084
860.938,0.084
861.719,-0.061
862.5,0.133
863.281,0.084
864.063,-0.013
864.844,0.084
865.625,0.133
866.406,-0.013
867.188,0.036
867.969,0.084
868.75,-0.013
869.531,0.084
870.313,-0.061
871.094,-0.013
871.875,0.181
872.656,-0.013
873.438,-0.013
874.219,0.133
875,-0.061
875.781,0.036
876.563,-0.013
877.344,-0.061
878.125,0.084
878.906,-0.013
879.688,-0.061
880.469,-0.013
881.25,0.036
882.031,0.036
882.813,-0.061
883.594,-0.11
884.375,0.036
885.156,-0.013
885.938,-0.013
886.719,-0.013
887.5,-0.11
888.281,-0.061
889.063,-0.013
889.844,-0.013
890.625,-0.013
891.406,-0.061
892.188,-0.013
892.969,-0.11
893.75,-0.061
894.531,0.084
895.313,-0.061
896.094,-0.061
896.875,-0.061
897.656,0.036
898.438,-0.013
899.219,-0.013
900,0.036
900.781,-0.061
901.563,0.036
902.344,0.036
903.125,-0.061
903.906,-0.013
904.688,0.036
905.469,-0.061
906.25,-0.013
907.031,-0.061
907.813,0.036
908.594,0.181
909.375,-0.013
910.156,-0.11
910.938,0.084
911.719,-0.013
912.5,-0.013
913.281,0.084
914.063,0.036
914.844,0.036
915.625,-0.013
916.406,0.036
917.188,0.036
917.969,-0.013
918.75,0.036
919.531,0.084
920.313,0.036
921.094,-0.11
921.875,0.084
922.656,0.084
923.438,-0.061
924.219,0.036
925,0.084
925.781,-0.061
926.563,-0.11
927.344,0.036
928.125,0.036
928.906,-0.013
929.688,0.036
930.469,-0.013
931.25,-0.061
932.031,-0.013
932.813,0.036
933.594,-0.013
934.375,-0.013
935.156,0.036
935.938,0.036
936.719,-0.013
937.5,0.036
938.281,-0.061
939.063,-0.013
939.844,0.036
940.625,-0.061
941.406,0.036
942.188,-0.013
942.969,-0.013
943.75,0.036
944.531,-0.013
